student_id,gender,school_type,study_environment,study_hours_per_week,attendance_percentage,previous_score,sleep_hours,assignments_completed,mock_tests_attempted,participation_score,parental_support_level,internet_access,stress_level,screen_time_hours,commute_time_mins,extracurricular_hours,tuition_support,final_score,performance_level
389,Male,Private,Average,1.34,86.4,96.36,8.13,19.0,1.0,2.68,5.0,0.0,,2.55,18.56,3.04,0.0,93.52,High
236,Other,Government,Quiet,3.29,76.27,50.8,7.29,17.0,5.0,0.8,0.0,1.0,1.72,4.32,53.11,7.06,0.0,72.41,Medium
1507,Female,Private,Noisy,3.89,71.27,100.0,6.87,17.0,10.0,6.06,4.0,0.0,6.52,4.43,59.14,4.24,0.0,89.76,High
268,Female,Private,Average,3.11,74.09,69.68,6.71,16.0,10.0,4.71,4.0,0.0,8.99,5.89,11.63,6.14,0.0,71.95,Medium
1188,Female,Semi-Private,Quiet,2.91,96.36,62.43,8.42,10.0,5.0,5.35,2.0,1.0,0.61,4.0,35.07,5.21,1.0,84.25,High
118,Male,Government,Average,2.28,100.0,57.84,6.73,4.0,1.0,3.23,2.0,1.0,0.86,3.13,52.26,4.7,0.0,66.52,Medium
1607,Male,Government,Average,6.76,87.35,94.94,6.14,12.0,10.0,8.94,5.0,0.0,3.39,2.37,34.17,7.37,0.0,100.0,High
674,Female,Government,Quiet,15.7,85.22,92.23,8.32,18.0,2.0,3.48,3.0,1.0,0.85,2.53,26.56,0.0,1.0,96.39,High
250,Male,Government,Quiet,3.3,70.5,35.67,7.45,14.0,3.0,7.47,4.0,0.0,6.12,5.4,35.74,2.23,1.0,59.33,Medium
1453,Female,Semi-Private,Average,3.24,82.2,69.77,6.95,12.0,5.0,6.13,3.0,0.0,2.23,1.42,21.86,4.24,1.0,79.11,High
1995,Female,Private,Noisy,3.22,,54.05,8.37,1.0,4.0,5.41,3.0,0.0,6.92,4.84,1.83,3.91,0.0,61.52,Medium
95,Female,Government,Quiet,11.77,90.96,63.71,8.5,11.0,4.0,0.52,1.0,0.0,2.0,4.67,38.36,3.73,0.0,86.34,High
34,Male,Semi-Private,Average,7.26,74.46,75.49,7.6,9.0,5.0,1.45,4.0,1.0,4.06,5.95,28.52,6.41,1.0,83.83,High
1464,Female,Semi-Private,Quiet,3.2,75.47,40.28,7.12,16.0,,9.05,0.0,0.0,4.58,2.41,14.06,3.33,1.0,69.43,Medium
1668,Female,Private,Average,3.94,77.24,85.69,8.05,9.0,6.0,4.77,1.0,1.0,9.67,2.24,50.47,1.63,0.0,72.8,Medium
449,Other,Semi-Private,Quiet,3.0,91.1,59.84,5.58,20.0,9.0,1.52,5.0,,1.11,4.91,22.14,2.98,1.0,90.91,High
717,Male,Semi-Private,Quiet,0.89,91.04,63.4,8.55,20.0,0.0,7.5,5.0,,1.54,4.39,27.84,0.28,1.0,86.9,High
1810,Male,Government,Quiet,2.45,64.88,64.6,7.61,1.0,5.0,3.95,2.0,1.0,,4.59,28.66,3.37,1.0,67.99,Medium
1518,Male,Private,Quiet,4.74,93.85,64.62,5.19,5.0,7.0,0.11,4.0,1.0,9.74,7.38,30.98,5.11,0.0,57.61,Medium
1,Female,Private,Average,5.09,67.31,73.2,7.58,2.0,9.0,5.07,5.0,0.0,6.65,3.54,0.0,4.95,1.0,72.88,Medium
1376,Male,Government,Quiet,18.0,95.87,63.9,5.01,15.0,10.0,7.39,1.0,0.0,9.49,2.38,19.29,6.59,0.0,92.61,High
1102,Female,Government,Average,1.61,82.14,70.22,6.1,15.0,7.0,3.01,4.0,0.0,0.21,1.44,47.1,8.04,0.0,76.1,High
1109,Female,Private,Average,1.95,75.02,100.0,5.89,20.0,0.0,9.36,4.0,0.0,4.21,4.04,0.0,6.39,1.0,88.25,High
1227,Male,Private,Quiet,12.34,87.85,93.12,6.93,2.0,7.0,8.23,4.0,1.0,7.79,,34.09,6.74,1.0,96.44,High
83,Female,Semi-Private,Average,7.59,74.29,70.19,6.43,8.0,10.0,9.22,1.0,0.0,9.99,4.19,78.8,0.79,0.0,78.22,High
1289,Male,Government,Noisy,9.98,58.82,53.94,7.7,5.0,3.0,9.27,4.0,1.0,1.12,2.47,32.3,8.71,0.0,81.92,High
677,Male,Private,Quiet,6.04,87.07,60.65,6.76,17.0,7.0,6.08,5.0,1.0,2.23,4.75,0.0,4.89,1.0,95.7,High
1921,Male,,Quiet,5.13,54.72,46.58,6.82,2.0,5.0,3.27,4.0,0.0,3.62,4.07,0.46,1.82,1.0,60.05,Medium
1047,Female,Private,Average,5.4,86.99,76.84,5.82,17.0,1.0,0.13,2.0,0.0,1.95,1.59,12.87,3.51,1.0,89.27,High
771,Female,Semi-Private,Quiet,2.29,82.3,60.84,7.84,6.0,8.0,9.31,4.0,0.0,9.64,1.88,29.73,3.9,0.0,80.02,High
1947,Male,Government,Average,6.45,77.26,93.95,6.86,13.0,1.0,0.87,0.0,1.0,2.05,1.96,47.55,4.69,1.0,85.14,High
1281,Female,Private,Noisy,7.88,70.21,55.16,7.08,15.0,2.0,9.84,4.0,1.0,1.93,0.21,14.98,6.36,1.0,89.77,High
1581,Female,Private,Average,2.29,93.06,66.78,5.54,3.0,2.0,7.61,0.0,0.0,9.2,1.58,14.0,5.36,1.0,55.21,Medium
1489,Female,Semi-Private,,6.54,91.75,74.52,7.11,12.0,7.0,2.87,4.0,1.0,4.09,2.4,35.55,3.96,0.0,84.12,High
405,Male,Private,Average,2.05,100.0,73.11,7.34,6.0,2.0,2.74,3.0,0.0,9.55,3.51,9.79,3.99,0.0,66.69,Medium
1728,Female,Government,,8.56,,71.36,8.91,16.0,9.0,3.63,2.0,0.0,2.84,6.58,30.91,3.09,1.0,87.7,High
1299,Male,Semi-Private,Quiet,2.38,88.32,52.44,4.95,2.0,8.0,6.68,5.0,0.0,6.13,2.92,10.24,0.92,1.0,73.88,Medium
1341,Female,Private,Quiet,3.6,91.0,78.3,7.82,20.0,1.0,0.11,0.0,0.0,8.42,1.23,44.78,4.87,,67.45,Medium
105,Male,Private,Average,7.52,69.37,79.04,7.71,8.0,2.0,8.99,5.0,1.0,3.69,4.94,21.84,0.17,1.0,96.31,High
689,Male,Semi-Private,Quiet,5.3,85.45,39.32,8.54,12.0,7.0,9.16,4.0,1.0,6.32,0.93,32.92,3.09,1.0,81.16,High
1306,Other,Semi-Private,Average,8.91,69.28,88.04,4.87,16.0,10.0,0.63,4.0,0.0,1.78,6.96,13.36,2.42,0.0,90.73,High
827,Female,Semi-Private,Average,3.81,64.41,52.89,5.74,10.0,9.0,4.92,5.0,1.0,7.19,5.28,39.18,8.66,0.0,66.9,Medium
63,Male,Government,Quiet,10.26,72.82,62.97,7.76,18.0,7.0,2.24,1.0,1.0,1.45,4.03,37.75,0.0,1.0,88.21,High
853,Female,Semi-Private,Noisy,3.78,74.46,79.93,5.88,0.0,1.0,5.38,4.0,1.0,9.64,1.81,11.56,3.54,1.0,73.95,Medium
1354,Male,Government,Average,1.3,86.55,61.49,7.12,9.0,2.0,7.08,3.0,0.0,2.04,2.13,37.49,3.16,0.0,76.15,High
224,Female,Government,Average,5.29,59.96,59.43,8.44,5.0,3.0,2.15,3.0,0.0,3.75,4.53,23.97,3.98,0.0,57.96,Medium
146,Male,Semi-Private,Average,4.95,75.87,71.66,,6.0,5.0,7.81,2.0,1.0,,4.7,12.35,0.09,1.0,77.46,High
1089,Female,Government,Quiet,3.49,73.51,62.6,6.92,13.0,5.0,,4.0,1.0,6.14,0.41,20.06,1.67,0.0,75.72,High
374,Male,,Average,0.91,100.0,47.28,7.7,16.0,4.0,4.9,0.0,1.0,4.17,3.91,,0.0,0.0,64.76,Medium
1421,,Government,Quiet,1.37,79.6,32.95,7.51,14.0,1.0,5.12,5.0,0.0,2.62,3.27,32.16,2.7,,65.01,Medium
1143,Female,Government,Quiet,7.13,76.82,62.86,7.22,2.0,9.0,1.16,1.0,0.0,9.31,4.48,28.65,3.85,1.0,62.08,Medium
1827,Male,Private,Quiet,6.23,91.36,70.59,5.18,17.0,6.0,9.33,1.0,0.0,3.44,3.59,28.29,7.38,1.0,86.41,High
1495,Male,Private,Average,4.47,80.08,60.13,6.75,16.0,6.0,4.56,1.0,0.0,6.29,5.68,58.36,5.73,0.0,79.28,High
1602,Female,Private,Quiet,1.31,100.0,40.33,8.85,18.0,1.0,8.27,4.0,0.0,1.95,6.69,39.49,3.92,0.0,73.15,Medium
1271,Other,Government,Average,1.88,72.8,70.46,6.87,11.0,7.0,7.48,5.0,1.0,7.14,5.45,51.83,4.61,0.0,81.86,High
10,Male,Government,Noisy,3.58,79.91,79.36,8.81,14.0,,4.45,5.0,0.0,1.26,3.04,24.06,0.87,0.0,87.23,High
450,Male,Private,Noisy,3.24,86.67,64.29,7.03,5.0,1.0,2.58,4.0,1.0,1.54,4.22,27.93,7.91,1.0,74.72,Medium
709,Female,Private,Average,7.88,91.76,59.09,6.39,19.0,9.0,0.34,1.0,0.0,9.81,7.39,0.0,5.32,0.0,70.08,Medium
256,Male,Government,Average,16.52,100.0,,7.92,11.0,4.0,5.51,,1.0,1.62,4.77,9.82,3.91,0.0,92.37,High
883,Female,Government,Average,4.33,86.28,78.28,5.59,15.0,6.0,5.1,,0.0,2.37,4.62,20.59,0.0,0.0,89.05,High
390,Male,Government,Quiet,11.8,98.3,66.57,7.47,20.0,5.0,4.72,3.0,1.0,7.86,6.71,34.82,3.09,0.0,93.3,High
909,Female,Government,Quiet,3.46,90.4,65.11,8.48,0.0,0.0,1.29,3.0,0.0,3.73,4.49,16.52,4.52,1.0,63.16,Medium
925,Male,Semi-Private,Noisy,1.63,,64.92,7.56,6.0,5.0,2.82,4.0,0.0,6.44,2.52,33.11,1.41,1.0,66.13,Medium
1704,Male,Semi-Private,Quiet,12.73,82.51,53.45,7.05,7.0,7.0,8.01,5.0,1.0,0.51,3.06,38.18,3.2,1.0,95.7,High
1233,Female,Semi-Private,,7.08,87.97,84.97,8.56,18.0,4.0,0.95,3.0,1.0,1.08,3.71,42.9,4.93,1.0,95.67,High
461,Male,Private,Noisy,10.11,100.0,83.16,7.3,6.0,10.0,8.71,1.0,0.0,9.15,1.97,17.22,3.73,0.0,87.83,High
1270,Female,,Average,11.52,86.77,69.07,,3.0,1.0,4.58,4.0,0.0,7.61,5.19,30.72,8.03,1.0,69.57,Medium
1760,Female,Semi-Private,Quiet,3.66,98.5,,7.63,14.0,0.0,3.7,0.0,0.0,9.3,,45.96,2.66,0.0,70.0,Medium
1169,Female,Government,Quiet,3.14,74.8,52.82,9.38,4.0,9.0,8.29,5.0,1.0,2.81,2.48,48.95,4.0,1.0,82.4,High
959,Male,Private,Noisy,9.35,76.07,58.06,5.9,20.0,2.0,5.82,4.0,1.0,7.14,7.02,19.97,0.0,1.0,68.34,Medium
502,Male,Government,Quiet,4.51,85.48,63.41,7.8,1.0,10.0,3.26,3.0,1.0,6.86,2.56,4.36,6.21,1.0,73.56,Medium
740,Female,Private,Noisy,5.18,,47.02,7.0,1.0,5.0,5.77,3.0,1.0,1.91,7.01,21.02,1.47,0.0,79.86,High
1850,Female,Private,Noisy,7.5,95.9,79.39,8.66,8.0,7.0,,0.0,0.0,0.57,2.16,51.97,0.87,1.0,85.17,High
869,Female,Government,Noisy,2.19,85.7,52.5,6.88,0.0,10.0,1.16,4.0,0.0,2.67,1.94,14.54,3.66,0.0,64.56,Medium
732,Male,Private,Average,4.23,100.0,62.18,7.05,6.0,5.0,3.55,0.0,1.0,7.55,3.76,16.12,3.15,1.0,66.2,Medium
540,Female,Private,Average,9.48,87.35,49.36,6.21,7.0,2.0,2.16,3.0,0.0,9.09,5.26,16.69,1.62,1.0,59.07,Medium
1202,,Government,Average,1.02,62.96,83.94,7.13,0.0,3.0,7.38,2.0,0.0,3.63,5.7,0.0,10.8,1.0,70.4,Medium
698,,Semi-Private,Quiet,12.63,69.31,64.8,6.27,12.0,9.0,7.68,4.0,1.0,8.86,0.41,39.66,5.72,1.0,90.53,High
1393,Female,Private,Quiet,1.2,79.86,76.24,6.75,18.0,0.0,6.08,5.0,1.0,2.68,3.66,8.82,3.22,0.0,77.39,High
1377,Male,Private,Average,2.86,62.98,39.64,6.75,0.0,,4.06,5.0,0.0,5.03,4.68,21.2,2.16,0.0,48.87,Low
1146,Male,Private,Noisy,3.3,79.74,88.79,7.26,2.0,6.0,2.35,3.0,1.0,9.56,5.59,0.0,5.7,1.0,67.55,Medium
1032,Male,Private,Quiet,0.44,91.62,57.67,8.41,13.0,5.0,2.28,3.0,1.0,3.99,3.44,10.48,2.76,1.0,74.47,Medium
373,Male,Private,Quiet,6.92,73.77,68.36,6.57,6.0,8.0,5.26,2.0,0.0,1.47,0.0,13.69,0.92,0.0,79.04,High
668,Female,Semi-Private,Noisy,4.97,80.87,61.01,6.64,18.0,0.0,7.42,4.0,1.0,5.3,2.5,35.12,0.0,1.0,72.15,Medium
1526,Female,Private,Quiet,0.8,83.97,70.44,7.65,10.0,3.0,8.62,3.0,,0.46,3.04,37.67,2.41,1.0,84.26,High
358,Female,,Average,1.93,89.33,45.42,8.72,11.0,3.0,5.84,3.0,1.0,6.64,0.92,43.07,9.19,1.0,71.95,Medium
968,Female,Government,Quiet,4.89,91.37,52.34,5.24,3.0,8.0,6.53,5.0,0.0,7.45,1.36,39.69,2.51,,74.7,Medium
784,Male,Government,Quiet,8.04,81.52,51.88,7.58,15.0,7.0,0.73,1.0,1.0,0.17,5.7,20.05,3.82,,72.86,Medium
736,Female,Private,Quiet,3.64,86.42,58.51,7.3,13.0,1.0,7.04,4.0,1.0,1.26,6.1,64.08,5.01,0.0,79.57,High
1036,Female,,Quiet,3.83,86.3,74.58,,5.0,7.0,8.94,4.0,0.0,3.93,2.59,12.41,9.15,1.0,90.04,High
971,Female,Private,Average,1.45,78.9,46.09,7.11,5.0,0.0,1.1,0.0,0.0,7.12,5.11,21.21,7.11,0.0,44.2,Low
1525,Male,Government,Quiet,2.03,79.92,79.3,6.54,7.0,6.0,4.4,1.0,1.0,8.74,0.82,39.69,5.78,0.0,82.5,High
1487,Female,Government,Quiet,15.85,82.9,79.87,7.7,0.0,0.0,8.91,1.0,1.0,9.46,4.4,21.77,4.61,1.0,76.45,High
1524,Male,Private,Quiet,6.89,74.41,78.05,6.49,17.0,5.0,6.28,2.0,1.0,1.2,2.0,31.87,1.98,1.0,90.86,High
1491,Male,Semi-Private,Average,2.87,,28.43,6.37,12.0,2.0,9.39,1.0,0.0,3.64,1.91,23.91,0.92,0.0,67.18,Medium
1643,Male,Government,Quiet,6.38,82.34,83.54,7.0,10.0,7.0,4.56,2.0,1.0,7.54,5.45,39.59,1.88,1.0,84.59,High
1253,Female,Private,Average,8.62,70.06,86.74,7.58,15.0,3.0,4.16,3.0,1.0,3.74,2.79,52.19,2.57,0.0,89.28,High
1694,Female,Private,Quiet,0.99,100.0,37.01,7.89,2.0,8.0,1.57,5.0,1.0,6.09,4.01,36.58,5.1,1.0,69.88,Medium
1750,Female,Private,Quiet,3.24,74.81,73.2,4.99,6.0,,4.16,3.0,1.0,5.99,6.24,7.47,4.55,0.0,66.73,Medium
1237,Male,Semi-Private,Noisy,2.67,63.91,59.9,4.77,7.0,8.0,5.66,4.0,1.0,,2.12,25.47,6.5,0.0,78.0,High
886,Male,Government,Noisy,4.77,83.23,55.36,6.83,13.0,5.0,7.77,3.0,0.0,0.81,4.13,17.69,5.29,1.0,80.32,High
80,Male,Government,Noisy,1.84,82.36,57.18,6.09,12.0,6.0,4.2,2.0,1.0,0.4,3.83,45.84,3.94,1.0,81.61,High
1173,Female,Government,Noisy,1.61,70.77,76.06,,2.0,2.0,3.27,5.0,0.0,1.46,3.34,16.47,5.34,0.0,65.28,Medium
815,Male,Government,Average,3.52,81.48,63.08,8.43,1.0,4.0,,1.0,0.0,7.98,1.85,56.37,8.68,0.0,57.42,Medium
1286,Male,Private,Quiet,2.1,94.87,67.76,7.2,16.0,4.0,7.87,2.0,0.0,1.34,2.69,42.35,0.0,1.0,90.01,High
672,Female,Private,Average,5.53,76.12,94.03,5.66,15.0,1.0,3.23,5.0,0.0,5.72,4.96,49.31,4.48,0.0,82.28,High
1532,Female,Government,Quiet,7.76,100.0,58.86,6.8,5.0,6.0,3.92,2.0,1.0,3.66,4.47,0.0,5.92,0.0,84.1,High
58,Male,Government,Quiet,4.85,61.41,78.67,7.68,1.0,5.0,3.62,2.0,,6.1,2.86,11.07,4.26,1.0,71.55,Medium
134,Female,Government,Noisy,5.69,65.85,60.84,7.78,11.0,4.0,5.92,,0.0,5.68,6.5,26.6,3.86,1.0,61.64,Medium
1141,Male,Government,Average,13.1,90.72,65.87,5.84,19.0,9.0,1.74,0.0,0.0,2.46,5.86,3.68,9.36,1.0,88.65,High
934,Male,Government,Noisy,0.9,76.14,74.83,5.29,14.0,10.0,4.09,0.0,0.0,9.07,2.6,16.56,7.49,1.0,72.09,Medium
1685,Male,Government,Noisy,6.12,63.9,57.15,7.71,16.0,3.0,9.05,5.0,1.0,9.65,2.4,77.97,3.59,0.0,83.2,High
824,Female,Government,Average,5.39,60.86,48.61,6.42,15.0,10.0,8.28,4.0,0.0,6.82,0.2,45.21,4.05,1.0,83.7,High
1215,Male,Government,Average,7.89,94.66,51.18,6.97,10.0,4.0,3.5,5.0,1.0,,4.86,9.0,7.02,0.0,68.83,Medium
505,Female,Private,Quiet,4.12,81.91,46.25,7.11,5.0,4.0,5.5,3.0,0.0,9.98,3.18,27.4,6.43,1.0,59.64,Medium
1775,Male,Government,Quiet,5.3,78.27,47.54,7.38,15.0,4.0,5.52,5.0,1.0,0.94,4.84,55.5,0.0,1.0,70.8,Medium
348,Male,Government,Quiet,6.97,80.41,78.27,6.48,8.0,9.0,7.03,4.0,1.0,6.6,3.87,45.82,6.01,1.0,82.51,High
387,Other,Government,Quiet,5.22,96.83,88.41,8.03,16.0,7.0,1.03,1.0,1.0,8.13,1.09,43.73,4.02,1.0,83.47,High
1025,Female,Private,Quiet,3.25,82.37,81.52,7.5,8.0,7.0,7.67,1.0,0.0,6.28,,68.79,0.83,1.0,76.31,High
895,Male,Private,Average,3.2,65.02,67.55,5.71,17.0,6.0,0.23,4.0,1.0,7.96,5.76,23.77,9.34,,67.26,Medium
829,Male,Government,Average,4.82,75.65,100.0,6.53,14.0,10.0,3.9,3.0,0.0,8.69,4.22,0.0,10.73,0.0,89.9,High
1893,Male,Government,Quiet,3.26,100.0,55.55,5.97,15.0,0.0,7.39,4.0,1.0,9.72,3.2,22.37,1.45,1.0,64.6,Medium
476,Female,Government,Average,5.2,100.0,82.61,7.05,12.0,6.0,1.71,5.0,1.0,6.46,1.59,0.0,4.94,0.0,89.4,High
1471,Female,Government,Noisy,9.97,76.08,82.04,4.78,12.0,6.0,5.11,5.0,1.0,1.22,4.54,0.0,5.76,1.0,94.97,High
1448,Male,Government,Noisy,7.5,89.62,70.71,6.57,18.0,7.0,3.86,5.0,0.0,5.11,4.79,36.69,6.94,1.0,98.02,High
1582,,Semi-Private,Average,1.22,73.69,61.92,7.73,4.0,,2.08,4.0,1.0,0.77,1.27,0.0,1.68,0.0,82.72,High
653,Female,Government,Quiet,6.81,74.52,47.24,8.54,9.0,3.0,2.84,3.0,1.0,0.01,3.48,37.8,4.41,1.0,78.34,High
173,Female,Government,Noisy,6.22,88.49,70.18,7.55,5.0,8.0,5.45,3.0,1.0,4.84,5.0,42.31,5.3,0.0,86.0,High
1150,,Private,Noisy,0.3,,,8.11,16.0,10.0,2.99,0.0,1.0,4.38,4.01,28.54,4.38,0.0,63.53,Medium
39,Female,Government,Quiet,6.29,80.87,50.7,7.7,6.0,8.0,6.68,5.0,1.0,8.75,5.71,26.24,0.56,1.0,78.15,High
714,Male,Government,Noisy,7.54,81.06,90.2,,19.0,,8.06,5.0,0.0,9.5,2.67,32.43,3.31,1.0,89.26,High
91,Female,Private,Quiet,2.99,74.25,97.98,7.28,9.0,0.0,9.38,4.0,1.0,,0.0,33.7,4.23,1.0,93.84,High
1937,Male,Semi-Private,Average,3.45,72.42,65.26,7.57,11.0,3.0,8.74,5.0,0.0,3.09,5.57,20.01,5.18,1.0,90.88,High
1206,Female,Government,Quiet,7.88,79.14,85.56,7.01,14.0,1.0,7.29,3.0,0.0,2.95,3.09,16.46,2.87,1.0,97.32,High
876,Female,Government,Quiet,4.32,96.89,79.39,,14.0,5.0,0.07,0.0,1.0,0.5,6.35,18.72,5.83,1.0,93.29,High
1352,Male,Government,Quiet,3.62,73.99,56.1,7.59,19.0,5.0,9.94,5.0,1.0,2.45,5.44,11.32,5.18,1.0,100.0,High
1890,Female,Semi-Private,Average,0.19,78.47,100.0,9.02,12.0,8.0,7.8,4.0,1.0,3.03,6.22,24.01,6.18,,100.0,High
1094,Male,Private,Average,6.23,81.01,73.27,7.52,6.0,10.0,0.92,5.0,0.0,8.8,7.59,47.52,3.22,0.0,70.32,Medium
1156,Male,Semi-Private,Quiet,18.0,84.75,77.04,6.02,16.0,,7.9,3.0,0.0,6.36,2.39,28.98,3.33,0.0,100.0,High
1782,Male,Private,Quiet,,87.6,53.99,5.35,19.0,9.0,9.37,1.0,0.0,5.35,4.29,37.99,3.68,1.0,82.77,High
1959,Male,Government,Average,9.43,84.17,66.65,7.8,3.0,3.0,4.23,0.0,1.0,4.63,6.63,20.88,0.0,1.0,67.48,Medium
500,Female,Government,Quiet,3.79,99.18,32.81,7.61,3.0,3.0,1.28,3.0,0.0,9.92,1.95,18.99,3.75,1.0,51.35,Medium
339,Female,Private,Average,2.73,80.35,53.87,7.32,11.0,7.0,2.04,5.0,0.0,6.25,,20.01,7.24,1.0,72.7,Medium
1189,Female,Private,Noisy,5.01,92.61,66.72,7.16,11.0,5.0,2.04,3.0,0.0,2.71,2.35,40.69,2.24,0.0,81.61,High
29,Female,Government,Quiet,2.02,89.06,64.49,8.67,13.0,8.0,6.55,5.0,1.0,4.29,6.52,23.07,5.64,1.0,90.03,High
1218,Male,Government,Noisy,3.66,94.65,74.4,6.82,20.0,5.0,1.48,2.0,1.0,6.07,1.6,40.73,6.31,1.0,83.45,High
1400,Female,Government,Average,1.72,100.0,83.72,,2.0,1.0,3.04,4.0,1.0,2.23,3.59,53.68,3.0,0.0,78.37,High
1821,Female,Private,Noisy,0.95,94.11,77.44,7.38,16.0,4.0,0.08,5.0,0.0,2.25,,27.55,4.21,0.0,90.98,High
946,Female,Semi-Private,Average,3.73,74.56,39.99,8.81,15.0,3.0,3.51,2.0,0.0,7.92,0.33,37.04,5.7,1.0,56.73,Medium
170,Female,Government,Quiet,1.75,85.82,70.05,7.06,5.0,0.0,5.04,0.0,0.0,7.09,1.18,41.74,0.0,0.0,59.93,Medium
1405,Female,Government,Quiet,1.78,70.74,53.29,7.77,17.0,9.0,8.76,4.0,0.0,5.89,3.47,32.33,1.49,0.0,88.18,High
1198,Male,Private,Average,0.67,78.7,76.09,6.1,11.0,4.0,2.66,0.0,1.0,2.31,1.9,43.93,3.95,0.0,69.7,Medium
1254,Female,Semi-Private,Quiet,4.89,92.9,68.64,5.04,18.0,6.0,5.74,1.0,0.0,8.26,4.15,54.81,3.27,1.0,71.92,Medium
1614,Male,Private,Average,3.97,100.0,55.64,7.56,18.0,4.0,3.25,1.0,0.0,4.82,6.38,0.26,3.96,1.0,73.01,Medium
913,Male,Private,Noisy,,78.83,59.59,8.23,14.0,6.0,2.35,1.0,0.0,8.62,5.64,0.0,7.16,1.0,69.3,Medium
492,Male,Private,Quiet,1.15,85.82,79.29,,16.0,10.0,2.98,5.0,1.0,5.26,2.65,58.23,3.18,0.0,84.6,High
954,Female,Private,Noisy,8.52,100.0,49.67,7.23,0.0,10.0,5.17,4.0,1.0,4.34,4.32,12.16,3.97,1.0,80.79,High
1098,Male,Private,Average,4.14,98.48,55.98,6.96,2.0,5.0,9.7,,0.0,1.16,4.44,57.24,0.38,1.0,72.53,Medium
1033,,Private,Average,5.46,,77.39,7.47,12.0,10.0,5.14,,0.0,,4.42,8.91,2.41,0.0,88.63,High
588,Male,Government,Quiet,1.78,69.97,67.51,4.0,17.0,6.0,2.46,1.0,1.0,6.25,3.09,33.7,2.8,0.0,65.31,Medium
751,Male,Private,Quiet,5.8,77.82,85.32,6.93,12.0,5.0,6.89,0.0,0.0,7.65,1.3,2.7,2.94,0.0,87.07,High
658,Male,,Average,5.44,63.99,51.71,6.38,16.0,4.0,2.05,0.0,1.0,7.37,3.43,38.85,5.35,1.0,57.63,Medium
235,Female,Private,Quiet,1.58,73.95,68.77,7.04,18.0,3.0,7.36,3.0,0.0,8.41,3.45,23.27,4.54,1.0,68.93,Medium
733,Female,Government,Average,1.22,85.61,63.5,8.2,16.0,2.0,8.4,5.0,0.0,2.01,2.54,,1.3,1.0,82.27,High
1989,Male,Private,Quiet,3.22,94.77,91.4,5.72,15.0,7.0,9.08,1.0,0.0,8.69,4.22,11.19,4.28,0.0,83.73,High
1633,Male,Private,Average,1.73,78.83,58.68,6.7,14.0,2.0,3.91,5.0,0.0,7.69,6.23,15.94,7.6,1.0,66.43,Medium
1157,Male,Government,Average,8.14,89.4,58.71,7.62,0.0,4.0,9.9,3.0,1.0,3.16,3.11,41.23,5.81,1.0,78.92,High
1470,Female,Semi-Private,Quiet,4.19,72.78,41.14,5.83,16.0,5.0,8.08,2.0,1.0,9.91,3.98,14.07,3.57,0.0,74.33,Medium
1425,Female,Government,Average,0.64,73.3,63.1,8.44,9.0,8.0,,1.0,0.0,0.06,3.73,37.8,5.34,1.0,67.49,Medium
1628,Male,Private,Average,3.02,78.01,61.8,7.93,15.0,4.0,4.79,0.0,0.0,2.14,,82.18,5.36,1.0,71.95,Medium
935,Male,Private,Quiet,10.04,74.2,89.87,9.07,20.0,6.0,8.28,4.0,1.0,8.87,3.93,17.48,0.57,0.0,98.03,High
1210,Female,Private,Quiet,,79.77,,7.19,9.0,0.0,5.93,3.0,0.0,6.55,3.98,20.27,6.26,1.0,72.05,Medium
1066,Male,Government,Noisy,3.11,78.97,86.6,5.5,19.0,1.0,4.51,4.0,0.0,3.23,4.95,37.34,1.82,0.0,74.14,Medium
109,Male,Semi-Private,Average,5.95,69.89,65.95,7.5,18.0,7.0,1.82,1.0,1.0,6.46,2.11,,7.37,1.0,75.67,High
1543,Female,Government,Average,8.95,63.23,59.63,6.73,9.0,3.0,6.09,4.0,0.0,2.12,3.33,21.73,4.71,0.0,88.32,High
569,Female,Government,Average,9.32,96.17,52.88,7.16,14.0,4.0,2.71,4.0,1.0,8.66,2.44,65.8,3.53,1.0,62.63,Medium
1168,Male,Semi-Private,Average,10.86,67.94,65.18,8.8,10.0,0.0,6.8,0.0,1.0,3.31,4.66,57.52,5.2,1.0,75.94,High
1175,Male,Private,Quiet,3.13,62.19,60.13,6.49,5.0,7.0,7.79,4.0,1.0,0.55,1.85,1.45,2.44,1.0,78.88,High
891,Female,Government,Quiet,0.94,77.95,89.06,7.62,18.0,9.0,4.15,5.0,0.0,5.49,4.26,0.0,7.4,0.0,96.51,High
948,Female,Private,Average,4.57,88.74,75.98,7.23,7.0,7.0,3.9,4.0,0.0,9.47,2.55,13.65,1.95,1.0,77.12,High
1049,Male,Government,Average,5.76,92.17,54.32,6.46,0.0,4.0,1.75,0.0,0.0,5.07,5.7,24.19,4.2,0.0,53.83,Medium
1353,Male,Private,Quiet,1.36,73.98,69.18,7.3,20.0,4.0,0.09,,0.0,9.4,0.0,22.4,9.93,0.0,72.45,Medium
1778,Female,Semi-Private,,1.26,80.2,73.88,7.98,4.0,7.0,8.63,3.0,0.0,2.72,4.08,9.17,4.09,1.0,75.47,High
1447,Female,Private,Quiet,12.43,71.42,52.66,5.57,8.0,10.0,9.8,0.0,1.0,9.77,1.98,29.64,0.5,0.0,73.15,Medium
